id	label	prob	run_id
data/arabic_memes_fb_insta_pinterest/Facebook/images/nasseralkhlify/29790729_1631688883594261_1662085631549340539_n.jpg	propaganda	0.8168620467185974	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Facebook/images/msr5er/281536636_989568528419823_4033792041165390289_n.jpg	not_propaganda	0.36803707480430603	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-06-17_15-33-52_UTC.jpg	not_propaganda	0.4198302924633026	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-05-03_17-25-34_UTC.jpg	not_propaganda	0.34541580080986023	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_147915169002483733/e37840144ea01b9a317f65a7c03af271.jpg	not_propaganda	0.4924010932445526	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2022-03-07_15-02-00_UTC.jpg	not_propaganda	0.3931621313095093	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/af9152be6dd2e365c0c662ef4d3ba9cb.jpg	propaganda	0.8136511445045471	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2020-06-12_09-32-08_UTC.jpg	not_propaganda	0.4109998047351837	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-02-03_22-15-05_UTC.jpg	not_propaganda	0.36750659346580505	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/34fb502406e8ad0542b33f381b10fb04.jpg	propaganda	0.5947884917259216	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_384283780715921583/e8a709844a4fae4b36ef49792fbc1614.jpg	propaganda	0.7132126688957214	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-03-11_19-32-39_UTC.jpg	not_propaganda	0.42671892046928406	kevinmathew_resnet50_aubmindlab/bert-base-arabertv2_roberta-base_concatenation.tsv
